fov,cell_ID,x_global_px,y_global_px,x_local_px,y_local_px,z,target,CellComp
3,237,6203.93332926432,-157056.333333333,237.266662597656,3177,5,RARG,Cytoplasm
3,237,6231.22666422526,-157069.513326009,264.559997558594,3163.82000732422,5,CLEC4D,Nuclear
3,237,6234.54166666667,-157079.48332723,267.875,3153.85000610352,5,CD28,Nuclear
3,237,6188.30665079753,-157087.893330892,221.639984130859,3145.44000244141,5,WNT3,Nuclear
3,237,6214.14167277018,-157063.78334554,247.475006103516,3169.54998779297,5,TNFRSF12A,Nuclear
3,237,6205.20952860514,-157089.490498861,238.542861938477,3143.84283447266,5,MZT2A,Nuclear
3,237,6212.37916056315,-157113.545796712,245.712493896484,3119.78753662109,5,DUSP5,Nuclear
3,237,6232.75669352214,-157088.763326009,266.090026855469,3144.57000732422,5,CSHL1,Nuclear
3,237,6185.26667277018,-157100.90834554,218.600006103516,3132.42498779297,5,JCHAIN,Nuclear
3,237,6227.46665445964,-157078.819020589,260.799987792969,3154.51431274414,5,DUSP5,Nuclear
3,237,6210.31667582194,-157082.683308919,243.650009155273,3150.65002441406,5,IL16,Nuclear
3,237,6204.44164530436,-157088.041615804,237.774978637695,3145.2917175293,8,CXCR4,Nuclear
3,237,6222.44901529948,-157072.186269124,255.782348632812,3161.14706420898,8,CCL15,Nuclear
3,237,6197.46668497721,-157077.258351644,230.800018310547,3156.07498168945,8,NFKBIA,Cytoplasm
3,237,6172.37919108073,-157096.395833333,205.712524414062,3136.9375,8,PARP1,Cytoplasm
3,237,6206.35335795085,-157058.31334432,239.68669128418,3175.01998901367,8,MMP16,Cytoplasm
3,237,6218.24360148112,-157067.310262044,251.576934814453,3166.02307128906,8,OASL,Nuclear
3,237,6225.82380167643,-157073.276204427,259.157135009766,3160.05712890625,8,KRT80,Nuclear
3,237,6196.90416971843,-157101.483357747,230.237503051758,3131.84997558594,8,DUSP5,Nuclear
3,237,6213.51667277018,-157098.433369954,246.850006103516,3134.89996337891,8,MZT2A,Nuclear
3,237,6199.21666971843,-157114.549947103,232.550003051758,3118.78338623047,8,CD79A,Nuclear
3,237,6243.9282023112,-157102.248738607,277.261535644531,3131.08459472656,8,HDAC1,Cytoplasm
3,237,6215.01668802897,-157092.991628011,248.350021362305,3140.34170532227,8,FKBP11,Nuclear
3,237,6185.84582010905,-157096.954152425,219.179153442383,3136.3791809082,8,RGS2,Nuclear
3,237,6179.95998636882,-157128.300008138,213.293319702148,3105.03332519531,8,JUNB,Cytoplasm
3,237,6230.38331095378,-157069.48332723,263.716644287109,3163.85000610352,8,MZT2A,Nuclear
3,237,6214.65665690104,-157067.44337972,247.989990234375,3165.88995361328,8,CTLA4,Nuclear
3,237,6233.39521280925,-157112.904805501,266.728546142578,3120.42852783203,8,HLA-A,Cytoplasm
3,237,6193.82380167643,-157082.390431722,227.157135009766,3150.94290161133,8,CRP,Cytoplasm
3,237,6176.11930338542,-157116.891194661,209.45263671875,3116.44213867188,8,IRF4,Cytoplasm
3,237,6182.83588663737,-157114.687215169,216.169219970703,3118.64611816406,8,NLRP1,Cytoplasm
3,237,6235.73667399089,-157110.86336263,269.070007324219,3122.46997070312,8,CD74,Cytoplasm
3,237,6217.57917277018,-157070.29582723,250.912506103516,3163.03750610352,8,CD44,Nuclear
3,237,6198.06664530436,-157085.950002035,231.399978637695,3147.38333129883,8,HLA-B,Nuclear
3,237,6212.36666361491,-157087.283376058,245.699996948242,3146.04995727539,8,DUSP5,Nuclear
3,237,6209.12667338054,-157095.753346761,242.460006713867,3137.57998657227,8,MZT2A,Nuclear
3,237,6218.1166788737,-157124.358357747,251.450012207031,3108.97497558594,8,SERPINA1,Cytoplasm
3,237,6212.29792277018,-157092.489583333,245.631256103516,3140.84375,8,FZD4,Nuclear
3,237,6217.06666056315,-157071.453358968,250.399993896484,3161.87997436523,8,MZT2A,Nuclear
3,237,6202.56667582194,-157079.833333333,235.900009155273,3153.5,8,PTPRCAP,Nuclear
3,237,6217.96666971842,-157093.293355306,251.300003051758,3140.03997802734,8,MZT2A,Nuclear
3,237,6214.51111857096,-157087.499989827,247.844451904297,3145.83334350586,0,FABP5,Nuclear
3,237,6201.63028971354,-157089.342397054,234.963623046875,3143.9909362793,0,GPR183,Nuclear
3,237,6206.65238444011,-157097.433308919,239.985717773438,3135.90002441406,0,CCL19,Nuclear
3,237,6193.80668131511,-157106.093343099,227.140014648438,3127.23999023438,0,MAF,Nuclear
3,237,6233.4753519694,-157117.055074056,266.808685302734,3116.27825927734,0,PTK6,Cytoplasm
3,237,6224.94666544596,-157096.393330892,258.279998779297,3136.94000244141,0,FKBP11,Nuclear
3,237,6221.94443766276,-157088.955556234,255.277770996094,3144.37777709961,0,ESAM,Nuclear
3,237,6198.31667582194,-157109.900044759,231.650009155273,3123.43328857422,0,MMP10,Nuclear
3,237,6230.92380777995,-157109.461873372,264.257141113281,3123.87145996094,0,ENTPD1,Nuclear
3,237,6217.53335062663,-157098.208333333,250.866683959961,3135.125,0,KRT80,Nuclear
3,237,6225.26667277018,-157099.108357747,258.600006103516,3134.22497558594,0,B2M,Nuclear
3,237,6201.9916788737,-157105.408284505,235.325012207031,3127.92504882812,0,MZT2A,Nuclear
3,237,6223.38096110026,-157104.876180013,256.714294433594,3128.45715332031,0,BCL2,Nuclear
3,237,6209.79667154948,-157055.833333333,243.130004882812,3177.5,0,ST6GALNAC3,Cytoplasm
3,237,6174.43332926432,-157118.077718099,207.766662597656,3115.25561523438,0,CELSR1,Cytoplasm
3,237,6199.15554300944,-157100.844441732,232.488876342773,3132.48889160156,0,HDAC1,Nuclear
3,237,6193.86666361491,-157107.353352865,227.199996948242,3125.97998046875,0,MAF,Nuclear
3,237,6179.31666056315,-157111.808308919,212.649993896484,3121.52502441406,0,TGFB3,Cytoplasm
3,237,6194.9866587321,-157097.833333333,228.31999206543,3135.5,0,DUSP5,Nuclear
3,237,6206.78666178386,-157090.333333333,240.119995117188,3143,0,IL32,Nuclear
3,237,6199.91666666667,-157111.933308919,233.25,3121.40002441406,0,DUSP5,Nuclear
3,237,6206.46666971842,-157099.176167806,239.800003051758,3134.15716552734,0,IFNG,Nuclear
3,237,6198.65668741862,-157104.263326009,231.990020751953,3129.07000732422,0,BMP4,Nuclear
3,237,6216.09998575846,-157094.888875326,249.433319091797,3138.44445800781,0,SRGN,Nuclear
3,237,6210.66666666667,-157055.058339437,244,3178.27499389648,0,COL1A1,Cytoplasm
3,237,6205.91666666667,-157109.583333333,239.25,3123.75,0,MZT2A,Nuclear
3,237,6224.93665568034,-157097.333394368,258.269989013672,3135.99993896484,0,CCL21,Nuclear
3,237,6179.16666666667,-157119.219014486,212.5,3114.11431884766,0,TPM2,Cytoplasm
3,237,6217.40835062663,-157100.84169515,250.741683959961,3132.49163818359,0,MZT2A,Nuclear
3,237,6179.84664408366,-157068.613301595,213.179977416992,3164.72003173828,1,PLAC8,Cytoplasm
3,237,6196.66666666667,-157093.425008138,230,3139.90832519531,1,MZT2A,Nuclear
3,237,6203.62667338054,-157106.393269857,236.960006713867,3126.94006347656,1,KRT1,Nuclear
3,237,6213.34667460124,-157102.573323568,246.68000793457,3130.76000976562,1,KRT80,Nuclear
3,237,6225.68329874675,-157059.566640218,259.016632080078,3173.76669311523,1,COL9A1,Cytoplasm
3,237,6232.74997965495,-157086.499989827,266.083312988281,3146.83334350586,1,HSPA1B,Nuclear
3,237,6187.34166971842,-157108.28334554,220.675003051758,3125.04998779297,1,IL27RA,Nuclear
3,237,6212.00951639811,-157091.519063314,245.342849731445,3141.81427001953,1,KLF2,Nuclear
3,237,6218.3333384196,-157080.566670736,251.66667175293,3152.76666259766,1,C1QA,Nuclear
3,237,6182.64167277018,-157066.208333333,215.975006103516,3167.125,1,DUSP5,Cytoplasm
3,237,6228.71213785807,-157083.769734701,262.045471191406,3149.56359863281,1,HSP90AB1,Nuclear
3,237,6233.66666666667,-157086.91112264,267,3146.42221069336,1,HSPA1B,Nuclear
3,237,6190.03809611003,-157095.876149495,223.371429443359,3137.45718383789,1,DUSP5,Nuclear
3,237,6209.82914225261,-157087.42082723,243.162475585938,3145.91250610352,1,XCL2,Nuclear
3,237,6209.91211954753,-157107.569722493,243.245452880859,3125.76361083984,1,NOTCH1,Nuclear
3,237,6216.05239359538,-157084.519063314,249.385726928711,3148.81427001953,1,MYC,Nuclear
3,237,6180.51212565104,-157069.324239095,213.845458984375,3164.00909423828,1,PLAC8,Cytoplasm
3,237,6206.06666056315,-157094.519063314,239.399993896484,3138.81427001953,1,OAS3,Nuclear
3,237,6174.87291971843,-157102.62709554,208.206253051758,3130.70623779297,1,ARF1,Cytoplasm
3,237,6214.14441935221,-157103.533284505,247.477752685547,3129.80004882812,1,KRT80,Nuclear
3,237,6226.91666666667,-157092.050008138,260.25,3141.28332519531,1,FGFR1,Nuclear
3,237,6208.99999491374,-157059.100026449,242.33332824707,3174.23330688477,1,GAS6,Cytoplasm
3,237,6200.81664530436,-157098.849995931,234.149978637695,3134.48333740234,1,MZT2A,Nuclear
3,237,6227.86664835612,-157075.900014242,261.199981689453,3157.4333190918,1,TPM2,Nuclear
3,237,6188.31666056315,-157103.483296712,221.649993896484,3129.85003662109,1,CXCL12,Nuclear
3,237,6206.68334452311,-157108.416646322,240.016677856445,3124.91668701172,1,IFNAR2,Nuclear
3,237,6184.96665445964,-157097.383321126,218.299987792969,3135.95001220703,1,TPM1,Nuclear
3,237,6212.86666361491,-157095.15834554,246.199996948242,3138.17498779297,1,FKBP11,Nuclear
3,237,6173.97576395671,-157115.978780111,207.309097290039,3117.35455322266,7,DUSP5,Cytoplasm
3,237,6198.146677653,-157114.213338216,231.480010986328,3119.11999511719,7,KLRK1,Nuclear
3,237,6230.75553385417,-157075.655537923,264.0888671875,3157.67779541016,7,CD3E,Nuclear
3,237,6235.30951944987,-157111.004781087,268.642852783203,3122.32855224609,7,VEGFA,Cytoplasm
3,237,6179.92382303874,-157128.30476888,213.25715637207,3105.02856445312,7,JUNB,Cytoplasm
3,237,6208.30001322429,-157121.916646322,241.633346557617,3111.41668701172,7,RAMP1,Nuclear
3,237,6232.76667277018,-157111.202596029,266.100006103516,3122.13073730469,7,LPAR5,Membrane
3,237,6195.94167582194,-157076.958333333,229.275009155273,3156.375,7,DUSP5,Cytoplasm
3,237,6227.41282145182,-157070.010243734,260.746154785156,3163.32308959961,7,HSPA1B,Nuclear
3,237,6206.75666300456,-157076.913319906,240.089996337891,3156.42001342773,7,MZT2A,Nuclear
3,237,6236.09522501628,-157075.319020589,269.428558349609,3158.01431274414,7,NegPrb21,Nuclear
3,237,6210.83335367839,-157098.766682943,244.166687011719,3134.56665039062,7,SLC2A4,Nuclear
3,237,6202.6500193278,-157079.541707357,235.983352661133,3153.79162597656,7,PTPRCAP,Nuclear
3,237,6211.73809305827,-157086.919026693,245.071426391602,3146.41430664062,7,MZT2A,Nuclear
3,237,6194.38666788737,-157085.293355306,227.720001220703,3148.03997802734,7,DUSP5,Nuclear
3,237,6235.54166666667,-157111.15834554,268.875,3122.17498779297,7,IFI27,Cytoplasm
3,237,6212.7575785319,-157076.91515096,246.090911865234,3156.41818237305,7,DUSP1,Nuclear
3,237,6225.20414225261,-157094.208363851,258.537475585938,3139.12496948242,7,HAVCR2,Nuclear
3,237,6233.66666666667,-157068.420857747,267,3164.91247558594,7,HLA-E,Nuclear
3,237,6209.51667277018,-157099.945821126,242.850006103516,3133.38751220703,7,TGFB2,Nuclear
3,237,6178.37499491374,-157091.991658529,211.70832824707,3141.34167480469,7,IGF1R,Cytoplasm
3,237,6197.19523111979,-157116.376180013,230.528564453125,3116.95715332031,7,RGS5,Nuclear
3,237,6200.15416971842,-157109.208333333,233.487503051758,3124.125,7,IL1R1,Nuclear
3,237,6231.91904703776,-157071.414235433,265.252380371094,3161.91909790039,7,PGF,Nuclear
3,237,6227.53333536784,-157122.15834554,260.866668701172,3111.17498779297,7,SERPINA1,Cytoplasm
3,237,6184.7416788737,-157104.145772298,218.075012207031,3129.18756103516,7,RARRES2,Nuclear
3,237,6177.71666971843,-157128.733296712,211.050003051758,3104.60003662109,7,ADIPOQ,Cytoplasm
3,237,6180.80665079753,-157101.573323568,214.139984130859,3131.76000976562,7,RGS2,Cytoplasm
3,237,6191.68332926432,-157085.800008138,225.016662597656,3147.53332519531,7,HLA-C,Nuclear
3,237,6179.99524943034,-157091.133351644,213.328582763672,3142.19998168945,7,CD44,Cytoplasm
3,237,6179.99524943034,-157128.961873372,213.328582763672,3104.37145996094,7,ATG12,Cytoplasm
3,237,6211.27916971843,-157093.60832723,244.612503051758,3139.72500610352,7,PTK2,Nuclear
3,237,6194.20417277018,-157105.395833333,227.537506103516,3127.9375,7,MEG3,Nuclear
3,237,6194.62916056315,-157107.983357747,227.962493896484,3125.34997558594,7,CXCR1,Nuclear
3,237,6198.76667277018,-157101.373372396,232.100006103516,3131.9599609375,4,CD58,Nuclear
3,237,6203.09166971843,-157091.808369954,236.425003051758,3141.52496337891,4,TNFRSF14,Nuclear
3,237,6233.40952555339,-157080.004781087,266.742858886719,3153.32855224609,4,CD28,Nuclear
3,237,6207.66666666667,-157082.333333333,241,3151,4,MZT2A,Nuclear
3,237,6200.88486735026,-157130.524190267,234.218200683594,3102.80914306641,4,IL34,Membrane
3,237,6222.10000101725,-157101.179951986,255.433334350586,3132.15338134766,4,HSP90AB1,Nuclear
3,237,6173.03029886882,-157119.760640462,206.363632202148,3113.57269287109,4,TAGLN,Cytoplasm
3,237,6169.41666666667,-157119.133382161,202.75,3114.19995117188,4,DUSP5,Nuclear
3,237,6218.8666788737,-157083.744466146,252.200012207031,3149.5888671875,4,BECN1,Nuclear
3,237,6209.05555216471,-157111.733357747,242.388885498047,3121.59997558594,4,ENTPD1,Nuclear
3,237,6215.8333384196,-157082.100056966,249.16667175293,3151.23327636719,4,CPA3,Nuclear
3,237,6202.3666788737,-157112.722188314,235.700012207031,3120.61114501953,4,GPR183,Nuclear
3,237,6231.71665445964,-157080.73332723,265.049987792969,3152.60000610352,4,SERPINA1,Nuclear
3,237,6186.62380472819,-157091.476216634,219.957138061523,3141.85711669922,4,DUSP5,Nuclear
3,237,6191.55239359538,-157100.697652181,224.885726928711,3132.63568115234,4,FKBP11,Nuclear
3,237,6199.23937479655,-157119.706136068,232.572708129883,3113.62719726562,4,MS4A4A,Nuclear
3,237,6226.44666544596,-157093.053365072,259.779998779297,3140.27996826172,4,GPX3,Nuclear
3,237,6195.79166666667,-157116.695821126,229.125,3116.63751220703,4,TPM1,Nuclear
3,237,6208.05665079753,-157087.703358968,241.389984130859,3145.62997436523,4,IGFBP6,Nuclear
3,237,6210.61666361491,-157125.545857747,243.949996948242,3107.78747558594,4,DUSP5,Cytoplasm
3,237,6190.47915140788,-157100.058369954,223.812484741211,3133.27496337891,4,MZT2A,Nuclear
3,237,6193.62667338054,-157078.273335775,226.960006713867,3155.05999755859,4,HLA-A,Cytoplasm
3,237,6204.56667582194,-157109.508321126,237.900009155273,3123.82501220703,4,KRT13,Nuclear
3,237,6230.66666666667,-157080.953358968,264,3152.37997436523,4,SERPINA1,Nuclear
3,237,6204.29166666667,-157094.65834554,237.625,3138.67498779297,4,HCAR3,Nuclear
3,237,6183.66666666667,-157134.547627767,217,3098.78570556641,4,RYK,Cytoplasm
3,237,6214.16666666667,-157107.996968587,247.5,3125.33636474609,4,MZT2A,Nuclear
3,237,6202.29523722331,-157115.290486654,235.628570556641,3118.04284667969,4,NPR2,Nuclear
3,237,6198.37502543132,-157097.449971517,231.708358764648,3135.88336181641,4,MZT2A,Nuclear
3,237,6200.62667338054,-157107.593282064,233.960006713867,3125.74005126953,4,MZT2A,Nuclear
3,237,6232.646677653,-157096.913319906,265.980010986328,3136.42001342773,4,TNFRSF18,Nuclear
3,237,6197.04166666667,-157109.208333333,230.375,3124.125,6,CCL20,Nuclear
3,237,6211.61333719889,-157125.246663411,244.946670532227,3108.08666992188,6,SOD2,Cytoplasm
3,237,6215.31331888835,-157099.666646322,248.64665222168,3133.66668701172,6,CASR,Nuclear
3,237,6177.56667582194,-157109.817891439,210.900009155273,3123.51544189453,6,IGHD,Cytoplasm
3,237,6234.89167277018,-157115.508321126,268.225006103516,3117.82501220703,6,DUSP5,Cytoplasm
3,237,6213.64165751139,-157055.016682943,246.974990844727,3178.31665039062,6,NegPrb13,Nuclear
3,237,6234.146677653,-157120.093343099,267.480010986328,3113.23999023438,6,RELA,Cytoplasm
3,237,6188.26665751139,-157084.904774984,221.599990844727,3148.42855834961,6,CCR2,Cytoplasm
3,237,6202.95240275065,-157120.190450033,236.285736083984,3113.14288330078,6,ITGAL,Nuclear
3,237,6236.22379557292,-157076.533315023,269.55712890625,3156.80001831055,6,S100A6,Nuclear
3,237,6206.97379557292,-157121.05476888,240.30712890625,3112.27856445312,6,CD28,Nuclear
3,237,6190.43807474772,-157109.233357747,223.771408081055,3124.09997558594,6,MZT2A,Nuclear
3,237,6233.57776896159,-157120.344441732,266.911102294922,3112.98889160156,6,HLA-DRB1,Cytoplasm
3,237,6195.80416361491,-157112.045857747,229.137496948242,3121.28747558594,6,CYTOR,Nuclear
3,237,6224.44666544596,-157123.793294271,257.779998779297,3109.5400390625,6,FKBP11,Cytoplasm
3,237,6185.37436930339,-157097.017934163,218.707702636719,3136.31539916992,6,NR1H2,Nuclear
3,237,6172.60000101725,-157124.666646322,205.933334350586,3108.66668701172,6,DUSP5,Cytoplasm
3,237,6176.93332926432,-157108.616658529,210.266662597656,3124.71667480469,6,PIGR,Cytoplasm
3,237,6184.26665751139,-157103.53334554,217.599990844727,3129.79998779297,6,RARRES2,Nuclear
3,237,6210.65000406901,-157094.399983724,243.983337402344,3138.93334960938,6,MZT2A,Nuclear
3,237,6209.73333231608,-157100.750020345,243.066665649414,3132.58331298828,6,MZT2A,Nuclear
3,237,6178.4302927653,-157086.015157064,211.763626098633,3147.31817626953,6,CCR5,Cytoplasm
3,237,6230.16666666667,-157120.593282064,263.5,3112.74005126953,6,DUSP5,Cytoplasm
3,237,6241.08664957682,-157077.513356527,274.419982910156,3155.81997680664,6,CD3E,Cytoplasm
3,237,6213.0833384196,-157079.399983724,246.41667175293,3153.93334960938,6,KRT13,Nuclear
3,237,6214.70952860514,-157125.719075521,248.042861938477,3107.6142578125,6,DUSP5,Cytoplasm
3,237,6216.38094584147,-157077.219045003,249.714279174805,3156.11428833008,6,MZT2A,Nuclear
3,237,6209.81666056315,-157078.90834554,243.149993896484,3154.42498779297,6,GLUD1,Nuclear
3,237,6189.6523844401,-157103.747639974,222.985717773438,3129.58569335938,6,MZT2A,Nuclear
3,237,6194.15000406901,-157105.449971517,227.483337402344,3127.88336181641,6,MEG3,Nuclear
3,237,6216.30950419108,-157089.861897786,249.642837524414,3143.47143554688,6,MZT2A,Nuclear
3,237,6210.62667338054,-157101.893269857,243.960006713867,3131.44006347656,6,MZT2A,Nuclear
3,237,6190.34166971842,-157083.54582723,223.675003051758,3149.78750610352,6,IL20,Cytoplasm
3,237,6221.21666971843,-157085.958333333,254.550003051758,3147.375,6,MZT2A,Nuclear
3,237,6224.70954386393,-157062.41905721,258.042877197266,3170.91427612305,2,MIF,Nuclear
3,237,6216.60001627604,-157063.477803548,249.933349609375,3169.85552978516,2,IL12RB1,Nuclear
3,237,6190.52668253581,-157134.106648763,223.860015869141,3099.22668457031,2,WIF1,Membrane
3,237,6242.34998575846,-157098.924947103,275.683319091797,3134.40838623047,2,GCG,Cytoplasm
3,237,6192.97916666667,-157088.408315023,226.3125,3144.92501831055,2,S100A4,Nuclear
3,237,6234.70417277018,-157063.59584554,268.037506103516,3169.73748779297,2,TGFB1,Cytoplasm
3,237,6198.3121287028,-157078.533315023,231.645462036133,3154.80001831055,2,MZB1,Cytoplasm
3,237,6211.02820841471,-157088.987141927,244.361541748047,3144.34619140625,2,PARP1,Nuclear
3,237,6168.63334147136,-157098.300069173,201.966674804688,3135.03326416016,2,H4C3,Cytoplasm
3,237,6231.45237223307,-157069.247609456,264.785705566406,3164.08572387695,2,FASN,Nuclear
3,237,6219.62778727214,-157093.727742513,252.961120605469,3139.60559082031,2,HSPA1B,Nuclear
3,237,6198.18332926432,-157062.99995931,231.516662597656,3170.33337402344,2,CLEC4E,Cytoplasm
3,237,6215.66666666667,-157104.793294271,249,3128.5400390625,2,NFKBIA,Nuclear
3,237,6234.46668497721,-157094.999989827,267.800018310547,3138.33334350586,2,DUSP5,Nuclear
3,237,6193.23467508952,-157085.813374837,226.568008422852,3147.51995849609,2,CD28,Nuclear
3,237,6171.8333384196,-157113.78334554,205.16667175293,3119.54998779297,2,WNT9A,Nuclear
3,237,6206.30950419108,-157094.64763387,239.642837524414,3138.68569946289,2,OAS3,Nuclear
3,237,6206.72379557292,-157091.147603353,240.05712890625,3142.18572998047,2,S100A6,Nuclear
3,237,6203.75666300456,-157108.293355306,237.089996337891,3125.03997802734,2,IFNAR1,Nuclear
3,237,6200.73333231608,-157109.233296712,234.066665649414,3124.10003662109,2,THBS2,Nuclear
3,237,6215.50951639811,-157084.361897786,248.842849731445,3148.97143554688,2,FCGR3A,Nuclear
3,237,6216.94166056315,-157094.008321126,250.274993896484,3139.32501220703,2,NEAT1,Nuclear
3,237,6208.52381388346,-157108.80476888,241.857147216797,3124.52856445312,2,CCRL2,Nuclear
3,237,6196.5833384196,-157076.833333333,229.91667175293,3156.5,2,GZMB,Cytoplasm
3,237,6202.88093058268,-157057.204762777,236.214263916016,3176.12857055664,2,IL27RA,Cytoplasm
3,237,6198.47497049968,-157090.416676839,231.808303833008,3142.91665649414,2,KLRK1,Nuclear
3,237,6175.90665690104,-157107.453328451,209.239990234375,3125.88000488281,2,ETS1,Cytoplasm
3,237,6196.94666544596,-157117.823445638,230.279998779297,3115.50988769531,2,ST6GALNAC3,Nuclear
3,237,6186.95235697429,-157066.176167806,220.285690307617,3167.15716552734,2,COL4A5,Cytoplasm
3,237,6222.58097330729,-157095.733388265,255.914306640625,3137.59994506836,2,VEGFA,Nuclear
3,237,6205.74666849772,-157059.253346761,239.080001831055,3174.07998657227,2,MMP10,Cytoplasm
3,237,6205.77916971842,-157115.520833333,239.112503051758,3117.8125,2,IL32,Nuclear
3,237,6205.62667338053,-157090.773335775,238.960006713867,3142.55999755859,2,MZT2A,Nuclear
3,237,6171.30001322428,-157112.750020345,204.633346557617,3120.58331298828,2,WNT9A,Nuclear
3,237,6196.88889567057,-157116.500020345,230.222229003906,3116.83331298828,2,ST6GALNAC3,Nuclear
3,237,6233.95237223307,-157110.361958822,267.285705566406,3122.97137451172,2,NPPC,Membrane
3,237,6217.96666971842,-157096.258321126,251.300003051758,3137.07501220703,2,RPL21,Nuclear
3,237,6216.39165751139,-157098.408284505,249.724990844727,3134.92504882812,2,ICAM3,Nuclear
3,237,6229.61210123698,-157060.733357747,262.945434570312,3172.59997558594,2,EFNA4,Cytoplasm
3,237,6212.42667643229,-157085.433339437,245.760009765625,3147.89999389648,2,MZT2A,Nuclear
3,244,6397.52668666667,-157115.433333333,430.86002,3117.9,3,HLA-DPA1,Nuclear
3,244,6392.63810666667,-157119.690433333,425.97144,3113.6429,3,IFIH1,Nuclear
3,244,6413.69999666667,-157101.144433333,447.03333,3132.1889,3,CCND1,Cytoplasm
3,244,6397.44843666667,-157105.596933333,430.78177,3127.7364,3,HSP90AB1,Nuclear
3,244,6358.54166666667,-157093.983333333,391.875,3139.35,3,SRC,Cytoplasm
3,244,6380.76666666667,-157103.283283333,414.1,3130.05005,3,FKBP11,Nuclear
3,244,6370.77918666667,-157127.820833333,404.11252,3105.5125,3,HLA-DRA,Nuclear
3,244,6381.75756666667,-157094.515153333,415.0909,3138.81818,3,SPOCK2,Nuclear
3,244,6385.82666666667,-157103.953333333,419.16,3129.38,3,MZT2A,Nuclear
3,244,6359.18096666667,-157106.619033333,392.5143,3126.7143,3,RPL37,Cytoplasm
3,244,6392.74166666667,-157124.633333333,426.075,3108.7,3,FGF9,Nuclear
3,244,6381.44168666667,-157109.283283333,414.77502,3124.05005,3,MZT2A,Nuclear
3,244,6387.79996666667,-157109.633333333,421.1333,3123.7,3,MZT2A,Nuclear
3,244,6375.49524666667,-157125.347633333,408.82858,3107.9857,3,CRP,Nuclear
3,244,6379.22290666667,-157111.514533333,412.55624,3121.8188,3,GZMK,Nuclear
3,244,6398.77573666667,-157093.833303333,432.10907,3139.50003,3,MMP9,Nuclear
3,244,6391.28662666667,-157106.893333333,424.61996,3126.44,3,BTG1,Nuclear
3,244,6389.14664666667,-157112.293333333,422.47998,3121.04,3,IL1RN,Nuclear
3,244,6399.63333666667,-157089.999993333,432.96667,3143.33334,3,TPM2,Membrane
3,244,6381.45002666667,-157108.433333333,414.78336,3124.9,3,MZT2A,Nuclear
3,244,6412.08096666667,-157101.576193333,445.4143,3131.75714,3,DUSP5,Cytoplasm
3,244,6372.47779666667,-157128.833273333,405.81113,3104.50006,3,RPL21,Nuclear
3,244,6381.08096666667,-157142.776233333,414.4143,3090.5571,3,DUSP5,Membrane
3,244,6396.06666666667,-157110.733333333,429.4,3122.6,3,CXCL3,Nuclear
3,244,6357.15236666667,-157128.990503333,390.4857,3104.34283,3,G6PD,Cytoplasm
3,244,6361.36666666667,-157119.490503333,394.7,3113.84283,3,ANXA2,Nuclear
3,244,6417.68668619792,-157091.173329671,451.02001953125,3142.16000366211,5,COL9A2,Cytoplasm
3,244,6359.42667643229,-157139.473286947,392.760009765625,3093.86004638672,5,CD80,Cytoplasm
3,244,6389.838083903,-157120.261922201,423.171417236328,3113.07141113281,5,CD63,Nuclear
3,244,6398.34998575846,-157082.800008138,431.683319091797,3150.53332519531,5,IL17A,Cytoplasm
3,244,6410.89393107096,-157093.596974691,444.227264404297,3139.73635864258,5,TLR3,Membrane
3,244,6354.02576700846,-157102.324239095,387.359100341797,3131.00909423828,5,CD63,Membrane
3,244,6374.4067179362,-157117.03334554,407.740051269531,3116.29998779297,5,PLAC8,Nuclear
3,244,6361.88892618815,-157118.35555013,395.222259521484,3114.97778320312,5,YBX3,Nuclear
3,244,6400.37913004557,-157105.03334554,433.712463378906,3128.29998779297,5,FN1,Nuclear
3,244,6354.51667277018,-157092.533376058,387.850006103516,3140.79995727539,5,CD4,Cytoplasm
3,244,6387.64847819011,-157113.951497396,420.981811523438,3119.3818359375,5,G6PD,Nuclear
3,244,6387.16666666667,-157085.079488118,420.5,3148.25384521484,5,WIF1,Cytoplasm
3,244,6384.44669596354,-157117.813374837,417.780029296875,3115.51995849609,5,CALM3,Nuclear
3,244,6357.38889567057,-157124.077779134,390.722229003906,3109.25555419922,5,DUSP5,Cytoplasm
3,244,6389.90418497721,-157118.933308919,423.237518310547,3114.40002441406,5,VHL,Nuclear
3,244,6372.55237833659,-157118.304707845,405.885711669922,3115.02862548828,5,LCN2,Nuclear
3,244,6358.38334147136,-157107.616719564,391.716674804688,3125.71661376953,5,HLA-A,Membrane
3,244,6357.10666910807,-157115.573323568,390.440002441406,3117.76000976562,5,IL17RE,Cytoplasm
3,244,6389.46665445964,-157121.278828939,422.799987792969,3112.05450439453,5,CD63,Nuclear
3,244,6363.443552653,-157124.102559408,396.776885986328,3109.23077392578,5,KRT6C,Membrane
3,244,6376.14997355143,-157144.266682943,409.483306884766,3089.06665039062,5,TNFRSF11B,Membrane
3,244,6360.1166788737,-157132.433308919,393.450012207031,3100.90002441406,5,JUN,Cytoplasm
3,244,6374.78666178386,-157132.413289388,408.119995117188,3100.92004394531,5,PLAC8,Nuclear
3,244,6374.22916666667,-157124.645833333,407.5625,3108.6875,5,MZT2A,Nuclear
3,244,6387.7666422526,-157100.000020345,421.099975585938,3133.33331298828,5,MZT2A,Nuclear
3,244,6394.43332926432,-157107.233357747,427.766662597656,3126.09997558594,5,YES1,Nuclear
